month,origin_state,destination_state,weighted_transition_count
2019-02,occ22_08,occ22_13,16049.926899999999
2019-02,occ22_08,occ22_15,13288.2193
2019-02,occ22_08,occ22_16,3336.0005
2019-02,occ22_08,occ22_17,55813.4424
2019-02,occ22_08,occ22_19,359.8864
2019-02,occ22_08,occ22_20,8729.0575
2019-02,occ22_08,occ22_21,5563.3433
2019-02,occ22_08,occ22_22,6806.8239
2019-02,occ22_08,unemployed,23740.1027
2019-02,occ22_09,nilf,91678.4353
2019-02,occ22_09,occ22_01,30091.045299999998
2019-02,occ22_09,occ22_02,16182.643199999999
2019-02,occ22_09,occ22_04,9776.6581
2019-02,occ22_09,occ22_07,263.2442
2019-02,occ22_09,occ22_08,7095.8724
2019-02,occ22_09,occ22_09,1965563.7094999999
2019-02,occ22_09,occ22_10,2362.9889
2019-02,occ22_09,occ22_11,398.8238
2019-02,occ22_09,occ22_13,5303.9124
2019-02,occ22_09,occ22_14,4297.6344
2019-02,occ22_09,occ22_15,10428.8531
2019-02,occ22_09,occ22_16,8302.0182
2019-02,occ22_09,occ22_17,6720.6486
2019-02,occ22_09,occ22_19,5431.1161
2019-02,occ22_09,occ22_22,15762.3365
2019-02,occ22_09,unemployed,44767.7205
2019-02,occ22_10,nilf,143942.3184
2019-02,occ22_10,occ22_01,52897.0109
2019-02,occ22_10,occ22_03,17532.6623
2019-02,occ22_10,occ22_04,5515.4619
2019-02,occ22_10,occ22_05,11578.426599999999
2019-02,occ22_10,occ22_06,3785.1851
2019-02,occ22_10,occ22_07,278.1023
2019-02,occ22_10,occ22_08,18069.7177
2019-02,occ22_10,occ22_10,6118176.9971
2019-02,occ22_10,occ22_11,42285.8716
2019-02,occ22_10,occ22_12,5317.1537
2019-02,occ22_10,occ22_13,20596.606200000002
2019-02,occ22_10,occ22_15,13958.8151
2019-02,occ22_10,occ22_16,9462.4616
2019-02,occ22_10,occ22_17,66112.2868
2019-02,occ22_10,occ22_18,3042.9385
2019-02,occ22_10,occ22_19,6389.669
2019-02,occ22_10,occ22_21,7646.8404
2019-02,occ22_10,occ22_22,7848.2525000000005
2019-02,occ22_10,unemployed,23311.9994
2019-02,occ22_11,nilf,101424.001
2019-02,occ22_11,occ22_01,6731.007600000001
2019-02,occ22_11,occ22_02,5431.0413
2019-02,occ22_11,occ22_04,3548.2341
2019-02,occ22_11,occ22_05,2657.1526
2019-02,occ22_11,occ22_06,5105.349
2019-02,occ22_11,occ22_07,990.5222
2019-02,occ22_11,occ22_08,13739.258000000002
2019-02,occ22_11,occ22_10,40834.2988
2019-02,occ22_11,occ22_11,2130205.5024
2019-02,occ22_11,occ22_12,531.404
2019-02,occ22_11,occ22_13,3013.3619
2019-02,occ22_11,occ22_14,3764.697
2019-02,occ22_11,occ22_15,22448.0115
2019-02,occ22_11,occ22_16,10429.4019
2019-02,occ22_11,occ22_17,21907.8639
2019-02,occ22_11,occ22_21,9411.7998
2019-02,occ22_11,occ22_22,3746.8774
2019-02,occ22_11,unemployed,8627.050299999999
2019-02,occ22_12,nilf,45044.1031
2019-02,occ22_12,occ22_01,15058.438900000001
2019-02,occ22_12,occ22_03,1013.9821
2019-02,occ22_12,occ22_06,3611.2065
2019-02,occ22_12,occ22_07,452.1899
2019-02,occ22_12,occ22_09,4528.5392
2019-02,occ22_12,occ22_10,6406.8658
2019-02,occ22_12,occ22_11,6715.8126
2019-02,occ22_12,occ22_12,1825291.6861
2019-02,occ22_12,occ22_14,3409.2309
2019-02,occ22_12,occ22_16,2926.2561
2019-02,occ22_12,occ22_17,16185.4481
2019-02,occ22_12,occ22_18,2900.2164
2019-02,occ22_12,occ22_19,6570.0722000000005
2019-02,occ22_12,occ22_20,11675.0068
2019-02,occ22_12,occ22_21,3877.9349
2019-02,occ22_12,occ22_22,13888.986700000001
2019-02,occ22_12,unemployed,1098.2156
2019-02,occ22_13,nilf,232248.8245
2019-02,occ22_13,occ22_01,39944.7546
2019-02,occ22_13,occ22_02,2467.5245
2019-02,occ22_13,occ22_03,2948.7183
2019-02,occ22_13,occ22_06,3229.4689
2019-02,occ22_13,occ22_08,10032.357
2019-02,occ22_13,occ22_09,2202.0192
2019-02,occ22_13,occ22_10,12758.8913
2019-02,occ22_13,occ22_12,1288.9657
2019-02,occ22_13,occ22_13,4970392.827
2019-02,occ22_13,occ22_14,18001.5152
2019-02,occ22_13,occ22_15,20828.322099999998
2019-02,occ22_13,occ22_16,51685.1054
2019-02,occ22_13,occ22_17,33268.122
2019-02,occ22_13,occ22_19,29250.3732
2019-02,occ22_13,occ22_20,8276.7254
2019-02,occ22_13,occ22_21,13278.5727
2019-02,occ22_13,occ22_22,23782.8536
2019-02,occ22_13,unemployed,77634.0504
2019-02,occ22_14,nilf,167510.6092
2019-02,occ22_14,occ22_01,11314.4534
2019-02,occ22_14,occ22_04,1800.7981
2019-02,occ22_14,occ22_08,4303.6263
2019-02,occ22_14,occ22_11,4188.8455
2019-02,occ22_14,occ22_12,4776.7516
2019-02,occ22_14,occ22_13,8087.9085000000005
2019-02,occ22_14,occ22_14,3297165.7735
2019-02,occ22_14,occ22_15,29690.9094
2019-02,occ22_14,occ22_16,21570.416
2019-02,occ22_14,occ22_17,4700.092799999999
2019-02,occ22_14,occ22_18,6229.2880000000005
2019-02,occ22_14,occ22_19,23124.355
2019-02,occ22_14,occ22_20,16120.0544
2019-02,occ22_14,occ22_21,23834.7329
2019-02,occ22_14,occ22_22,16099.107399999999
2019-02,occ22_14,unemployed,81781.9098
2019-02,occ22_15,nilf,223313.12410000002
2019-02,occ22_15,occ22_01,8538.4326
2019-02,occ22_15,occ22_02,11415.2698
2019-02,occ22_15,occ22_06,3173.4907
2019-02,occ22_15,occ22_08,6766.0256
2019-02,occ22_15,occ22_09,6343.8213
2019-02,occ22_15,occ22_10,7967.752699999999
2019-02,occ22_15,occ22_11,34391.585999999996
2019-02,occ22_15,occ22_12,5150.1900000000005
2019-02,occ22_15,occ22_13,15355.3745
2019-02,occ22_15,occ22_14,4351.9266
2019-02,occ22_15,occ22_15,3489727.0819
2019-02,occ22_15,occ22_16,28194.747199999998
2019-02,occ22_15,occ22_17,47497.6947
2019-02,occ22_15,occ22_19,2643.3954
2019-02,occ22_15,occ22_20,1738.1364
2019-02,occ22_15,occ22_21,3649.1143
2019-02,occ22_15,occ22_22,9420.8426
2019-02,occ22_15,unemployed,52430.1173
2019-02,occ22_16,nilf,352153.3447
2019-02,occ22_16,occ22_01,123900.6503
2019-02,occ22_16,occ22_02,48141.3133
2019-02,occ22_16,occ22_03,16430.4266
2019-02,occ22_16,occ22_04,9646.9205
2019-02,occ22_16,occ22_06,3100.6581
2019-02,occ22_16,occ22_07,2578.6687
2019-02,occ22_16,occ22_08,26883.842099999998
2019-02,occ22_16,occ22_09,35698.0986
2019-02,occ22_16,occ22_10,37263.9131
2019-02,occ22_16,occ22_11,17041.3704
2019-02,occ22_16,occ22_12,3125.2070999999996
2019-02,occ22_16,occ22_13,47091.711
2019-02,occ22_16,occ22_14,28167.6642
2019-02,occ22_16,occ22_15,26809.6753
2019-02,occ22_16,occ22_16,9491120.7992
2019-02,occ22_16,occ22_17,100108.2574
2019-02,occ22_16,occ22_18,2987.32
2019-02,occ22_16,occ22_19,32423.0826
2019-02,occ22_16,occ22_20,22887.8019
2019-02,occ22_16,occ22_21,20844.0588
2019-02,occ22_16,occ22_22,38316.380099999995
2019-02,occ22_16,unemployed,99106.1278
2019-02,occ22_17,nilf,347854.5011
2019-02,occ22_17,occ22_01,68221.378
2019-02,occ22_17,occ22_02,92116.2776
2019-02,occ22_17,occ22_03,18523.5976
2019-02,occ22_17,occ22_04,8241.4072
2019-02,occ22_17,occ22_05,3820.5073
2019-02,occ22_17,occ22_06,24066.1411
2019-02,occ22_17,occ22_07,3726.1478
2019-02,occ22_17,occ22_08,19407.7848
2019-02,occ22_17,occ22_09,16145.7176
2019-02,occ22_17,occ22_10,36031.5105
2019-02,occ22_17,occ22_11,37483.9783
2019-02,occ22_17,occ22_12,8809.649300000001
2019-02,occ22_17,occ22_13,47127.806599999996
2019-02,occ22_17,occ22_14,27818.7692
2019-02,occ22_17,occ22_15,33769.3847
2019-02,occ22_17,occ22_16,111431.4108
2019-02,occ22_17,occ22_17,11071490.0783
2019-02,occ22_17,occ22_19,16044.723
2019-02,occ22_17,occ22_20,20929.2425
2019-02,occ22_17,occ22_21,49868.2255
2019-02,occ22_17,occ22_22,66014.8472
2019-02,occ22_17,unemployed,108006.4693
2019-02,occ22_18,nilf,29518.4496
2019-02,occ22_18,occ22_01,9900.720399999998
2019-02,occ22_18,occ22_08,3107.0525
2019-02,occ22_18,occ22_14,1301.1234
2019-02,occ22_18,occ22_16,1824.042
2019-02,occ22_18,occ22_18,671028.1782
2019-02,occ22_18,occ22_19,2861.9375
2019-02,occ22_18,occ22_20,1065.0433
2019-02,occ22_18,occ22_21,8626.9489
2019-02,occ22_18,occ22_22,7202.3232
2019-02,occ22_18,unemployed,26748.3462
2019-02,occ22_19,nilf,146844.6632
2019-02,occ22_19,occ22_01,20986.1701
2019-02,occ22_19,occ22_02,6938.0009
2019-02,occ22_19,occ22_03,3996.3704
2019-02,occ22_19,occ22_04,11355.5493
2019-02,occ22_19,occ22_06,3216.7222
2019-02,occ22_19,occ22_07,4295.8389
2019-02,occ22_19,occ22_09,4509.3764
2019-02,occ22_19,occ22_11,310.5478
2019-02,occ22_19,occ22_12,769.0847
2019-02,occ22_19,occ22_13,9639.5641
2019-02,occ22_19,occ22_14,20373.677200000002
2019-02,occ22_19,occ22_16,16151.0137
2019-02,occ22_19,occ22_17,10016.2829
2019-02,occ22_19,occ22_18,2033.4483
2019-02,occ22_19,occ22_19,5064004.3334
2019-02,occ22_19,occ22_20,41106.0248
2019-02,occ22_19,occ22_21,43550.3782
2019-02,occ22_19,occ22_22,89916.7759
2019-02,occ22_19,unemployed,138602.961
2019-02,occ22_20,nilf,44233.6914
2019-02,occ22_20,occ22_01,34776.6787
2019-02,occ22_20,occ22_02,7346.4439999999995
2019-02,occ22_20,occ22_03,11021.785899999999
2019-02,occ22_20,occ22_04,4580.3164
2019-02,occ22_20,occ22_08,804.3891
2019-02,occ22_20,occ22_09,3138.3372
2019-02,occ22_20,occ22_10,1168.9761
2019-02,occ22_20,occ22_13,12406.0084
2019-02,occ22_20,occ22_14,9459.3695
2019-02,occ22_20,occ22_16,10410.935
2019-02,occ22_20,occ22_17,15228.9626
2019-02,occ22_20,occ22_18,780.913
2019-02,occ22_20,occ22_19,40641.6523
2019-02,occ22_20,occ22_20,2697938.4644
2019-02,occ22_20,occ22_21,18569.974
2019-02,occ22_20,occ22_22,4547.537899999999
2019-02,occ22_20,unemployed,15347.194599999999
2019-02,occ22_21,nilf,167607.9198
2019-02,occ22_21,occ22_01,9977.2534
2019-02,occ22_21,occ22_02,10763.4264
2019-02,occ22_21,occ22_03,8263.2044
2019-02,occ22_21,occ22_04,10237.7627
2019-02,occ22_21,occ22_06,3592.8926
2019-02,occ22_21,occ22_09,3501.7767
2019-02,occ22_21,occ22_10,4683.9676
2019-02,occ22_21,occ22_11,2494.3592
2019-02,occ22_21,occ22_12,950.231
2019-02,occ22_21,occ22_13,18774.0647
2019-02,occ22_21,occ22_14,20154.792999999998
2019-02,occ22_21,occ22_15,10466.4885
2019-02,occ22_21,occ22_16,31401.976000000002
2019-02,occ22_21,occ22_17,53490.586
2019-02,occ22_21,occ22_18,12795.4166
2019-02,occ22_21,occ22_19,26322.694499999998
2019-02,occ22_21,occ22_20,45538.878600000004
2019-02,occ22_21,occ22_21,5458824.888
2019-02,occ22_21,occ22_22,57513.7213
2019-02,occ22_21,unemployed,63756.5398
2019-02,occ22_22,nilf,270824.2357
2019-02,occ22_22,occ22_01,27786.9727
2019-02,occ22_22,occ22_02,10554.7555
2019-02,occ22_22,occ22_03,3538.3639000000003
2019-02,occ22_22,occ22_04,10652.0364
2019-02,occ22_22,occ22_05,5166.9315
2019-02,occ22_22,occ22_08,4425.4492
2019-02,occ22_22,occ22_09,3872.0751
2019-02,occ22_22,occ22_10,8309.0606
2019-02,occ22_22,occ22_11,3014.7024
2019-02,occ22_22,occ22_12,5624.1692
2019-02,occ22_22,occ22_13,23888.1165
2019-02,occ22_22,occ22_14,52580.003
2019-02,occ22_22,occ22_15,11181.2217
2019-02,occ22_22,occ22_16,45030.3968
2019-02,occ22_22,occ22_17,72072.0423
2019-02,occ22_22,occ22_18,18050.6691
2019-02,occ22_22,occ22_19,23063.6469
2019-02,occ22_22,occ22_20,30433.2481
2019-02,occ22_22,occ22_21,60781.9203
2019-02,occ22_22,occ22_22,6140707.0024
2019-02,occ22_22,unemployed,94801.5572
2019-02,unemployed,nilf,1091571.2151
2019-02,unemployed,occ22_01,43152.2434
2019-02,unemployed,occ22_02,41906.7942
2019-02,unemployed,occ22_03,24935.9514
2019-02,unemployed,occ22_04,4025.1961
2019-02,unemployed,occ22_05,6642.8023
2019-02,unemployed,occ22_08,41295.4715
2019-02,unemployed,occ22_09,39417.773199999996
2019-02,unemployed,occ22_10,21019.177600000003
2019-02,unemployed,occ22_11,14498.892800000001
2019-02,unemployed,occ22_12,9588.026600000001
2019-02,unemployed,occ22_13,161216.9189
2019-02,unemployed,occ22_14,76808.9157
2019-02,unemployed,occ22_15,55162.0421
2019-02,unemployed,occ22_16,113912.4536
2019-02,unemployed,occ22_17,98590.1103
2019-02,unemployed,occ22_18,30226.6299
2019-02,unemployed,occ22_19,161706.9608
2019-02,unemployed,occ22_20,52331.2697
2019-02,unemployed,occ22_21,67340.9878
2019-02,unemployed,occ22_22,125829.5613
2019-02,unemployed,unemployed,2232851.3401
2019-03,nilf,nilf,64888448.0289
2019-03,nilf,occ22_01,181299.9692
2019-03,nilf,occ22_02,73714.5557
2019-03,nilf,occ22_03,38870.2384
2019-03,nilf,occ22_04,14062.8623
2019-03,nilf,occ22_05,18957.2573
2019-03,nilf,occ22_06,49691.4162
2019-03,nilf,occ22_07,7164.9447
2019-03,nilf,occ22_08,167692.978
2019-03,nilf,occ22_09,76036.7839
2019-03,nilf,occ22_10,78327.3299
2019-03,nilf,occ22_11,42781.6079
2019-03,nilf,occ22_12,51704.3758
2019-03,nilf,occ22_13,267493.4095
2019-03,nilf,occ22_14,164047.2444
2019-03,nilf,occ22_15,207820.3492
2019-03,nilf,occ22_16,379591.0629
2019-03,nilf,occ22_17,285783.4754
2019-03,nilf,occ22_18,33333.5289
2019-03,nilf,occ22_19,108230.3965
2019-03,nilf,occ22_20,55995.0597
2019-03,nilf,occ22_21,123570.1704
2019-03,nilf,occ22_22,188071.5715
2019-03,nilf,unemployed,944132.6499
2019-03,occ22_01,nilf,314877.5317
2019-03,occ22_01,occ22_01,12134863.0733
2019-03,occ22_01,occ22_02,76473.0884
2019-03,occ22_01,occ22_03,25089.1347
2019-03,occ22_01,occ22_04,23884.6955
2019-03,occ22_01,occ22_05,5650.2529
2019-03,occ22_01,occ22_06,19114.7299
2019-03,occ22_01,occ22_08,31902.6121
2019-03,occ22_01,occ22_09,46815.6717
2019-03,occ22_01,occ22_10,57622.7417
2019-03,occ22_01,occ22_11,14355.3817
2019-03,occ22_01,occ22_12,9027.1319
2019-03,occ22_01,occ22_13,38836.6212
2019-03,occ22_01,occ22_14,13951.608
2019-03,occ22_01,occ22_15,23762.8378
2019-03,occ22_01,occ22_16,101226.7573
2019-03,occ22_01,occ22_17,83917.6799
2019-03,occ22_01,occ22_18,546.9379
2019-03,occ22_01,occ22_19,40856.092000000004
2019-03,occ22_01,occ22_20,18540.2492
2019-03,occ22_01,occ22_21,34072.3904
2019-03,occ22_01,occ22_22,20433.0375
2019-03,occ22_01,unemployed,30752.7156
2019-03,occ22_02,nilf,113797.4148
2019-03,occ22_02,occ22_01,59144.8322
2019-03,occ22_02,occ22_02,5355734.0138
2019-03,occ22_02,occ22_03,27155.7902
2019-03,occ22_02,occ22_05,7943.6042
2019-03,occ22_02,occ22_06,766.2096
2019-03,occ22_02,occ22_08,7215.9128
2019-03,occ22_02,occ22_09,7131.6553
2019-03,occ22_02,occ22_10,3994.0444
2019-03,occ22_02,occ22_11,2532.6366
2019-03,occ22_02,occ22_12,6642.1494999999995
2019-03,occ22_02,occ22_14,4198.9078
2019-03,occ22_02,occ22_15,5338.5127
2019-03,occ22_02,occ22_16,36352.3678
2019-03,occ22_02,occ22_17,81758.0214
2019-03,occ22_02,occ22_19,4302.7465
2019-03,occ22_02,occ22_20,4596.3608
2019-03,occ22_02,occ22_21,14473.733
2019-03,occ22_02,occ22_22,3102.13
2019-03,occ22_02,unemployed,32137.5802
2019-03,occ22_03,nilf,53154.3942
2019-03,occ22_03,occ22_01,43047.6057
2019-03,occ22_03,occ22_02,18357.0833
2019-03,occ22_03,occ22_03,3483780.9032
2019-03,occ22_03,occ22_04,13748.0363
2019-03,occ22_03,occ22_05,5769.5797
2019-03,occ22_03,occ22_09,6915.7537
2019-03,occ22_03,occ22_12,4430.9589
2019-03,occ22_03,occ22_16,15181.1055
2019-03,occ22_03,occ22_17,30668.2279
2019-03,occ22_03,occ22_19,8232.9022
2019-03,occ22_03,occ22_20,4356.1947
2019-03,occ22_03,occ22_21,8444.409599999999
2019-03,occ22_03,occ22_22,2368.9297
2019-03,occ22_03,unemployed,25041.9471
2019-03,occ22_04,nilf,61453.2617
2019-03,occ22_04,occ22_01,17880.5716
2019-03,occ22_04,occ22_03,8763.601999999999
2019-03,occ22_04,occ22_04,2225802.2526
2019-03,occ22_04,occ22_05,5885.3852
2019-03,occ22_04,occ22_07,3827.0308999999997
2019-03,occ22_04,occ22_09,6276.9207
2019-03,occ22_04,occ22_10,4664.3151
2019-03,occ22_04,occ22_11,2888.2262
2019-03,occ22_04,occ22_12,1074.4914
2019-03,occ22_04,occ22_16,11415.4591
2019-03,occ22_04,occ22_17,7498.2051
2019-03,occ22_04,occ22_19,11282.6702
2019-03,occ22_04,occ22_20,1851.0318
2019-03,occ22_04,occ22_21,26764.6944
2019-03,occ22_04,unemployed,6883.764700000001
2019-03,occ22_05,nilf,20620.4666
2019-03,occ22_05,occ22_01,8018.6604
2019-03,occ22_05,occ22_02,7601.1931
2019-03,occ22_05,occ22_03,4665.0169
2019-03,occ22_05,occ22_05,953135.9623
2019-03,occ22_05,occ22_08,1510.2699
2019-03,occ22_05,occ22_10,4225.1375
2019-03,occ22_05,occ22_14,4076.774
2019-03,occ22_05,occ22_17,20806.5014
2019-03,occ22_05,occ22_21,1774.5558
2019-03,occ22_05,unemployed,5576.2961
2019-03,occ22_06,nilf,53754.6546
2019-03,occ22_06,occ22_01,16216.6093
2019-03,occ22_06,occ22_02,12026.972000000002
2019-03,occ22_06,occ22_03,3184.5831
2019-03,occ22_06,occ22_06,1789622.7594
2019-03,occ22_06,occ22_08,4300.140600000001
2019-03,occ22_06,occ22_09,4231.9021
2019-03,occ22_06,occ22_10,9572.1119
2019-03,occ22_06,occ22_11,9020.65
2019-03,occ22_06,occ22_12,4319.2415
2019-03,occ22_06,occ22_13,4516.6834
2019-03,occ22_06,occ22_15,5025.1601
2019-03,occ22_06,occ22_17,13632.4886
2019-03,occ22_06,occ22_19,4009.8159
2019-03,occ22_06,unemployed,5413.3582
2019-03,occ22_07,nilf,9378.8121
2019-03,occ22_07,occ22_01,2845.0288
2019-03,occ22_07,occ22_02,18172.4561
2019-03,occ22_07,occ22_03,2309.0793
2019-03,occ22_07,occ22_07,1250030.318
2019-03,occ22_07,occ22_08,3787.6455
2019-03,occ22_07,occ22_10,1546.3315
2019-03,occ22_07,occ22_11,4732.4449
2019-03,occ22_07,occ22_13,3516.435
2019-03,occ22_07,occ22_16,1391.8984
2019-03,occ22_07,occ22_17,5531.2081
2019-03,occ22_07,unemployed,3147.326
2019-03,occ22_08,nilf,149746.8532
2019-03,occ22_08,occ22_01,24775.0238
2019-03,occ22_08,occ22_02,10344.338
2019-03,occ22_08,occ22_03,19390.231200000002
2019-03,occ22_08,occ22_04,6412.548
2019-03,occ22_08,occ22_05,279.1435
2019-03,occ22_08,occ22_06,14233.7623
2019-03,occ22_08,occ22_07,3936.5135
2019-03,occ22_08,occ22_08,6906579.8772
2019-03,occ22_08,occ22_09,402.9333
2019-03,occ22_08,occ22_10,18535.1848
2019-03,occ22_08,occ22_11,3939.0074
2019-03,occ22_08,occ22_13,5286.5214
2019-03,occ22_08,occ22_14,6710.4433
2019-03,occ22_08,occ22_15,11309.3506
2019-03,occ22_08,occ22_16,18697.2375
2019-03,occ22_08,occ22_17,37144.781
2019-03,occ22_08,occ22_20,5557.49
2019-03,occ22_08,occ22_21,6022.3586
2019-03,occ22_08,occ22_22,8415.3809
2019-03,occ22_08,unemployed,22139.1074
2019-03,occ22_09,nilf,77228.301
2019-03,occ22_09,occ22_01,23310.9957
2019-03,occ22_09,occ22_02,8392.6134
2019-03,occ22_09,occ22_03,4182.9383
2019-03,occ22_09,occ22_08,3601.3568
2019-03,occ22_09,occ22_09,1896520.9976
2019-03,occ22_09,occ22_10,5573.93
2019-03,occ22_09,occ22_11,408.813
2019-03,occ22_09,occ22_12,2133.1658
2019-03,occ22_09,occ22_14,3850.3474
2019-03,occ22_09,occ22_15,5512.9862
2019-03,occ22_09,occ22_16,14034.7925
2019-03,occ22_09,occ22_17,8380.0113
2019-03,occ22_09,occ22_19,9653.2462
2019-03,occ22_09,occ22_21,3140.3165
2019-03,occ22_09,unemployed,29520.6972
2019-03,occ22_10,nilf,139720.8694
2019-03,occ22_10,occ22_01,42683.1474
2019-03,occ22_10,occ22_02,18239.192300000002
2019-03,occ22_10,occ22_03,12090.0129
2019-03,occ22_10,occ22_04,10796.8597
2019-03,occ22_10,occ22_05,7204.0455
2019-03,occ22_10,occ22_06,7879.2531
2019-03,occ22_10,occ22_08,11567.705
2019-03,occ22_10,occ22_09,353.6363
2019-03,occ22_10,occ22_10,6170076.9987
2019-03,occ22_10,occ22_11,57815.42
2019-03,occ22_10,occ22_12,12624.2696
2019-03,occ22_10,occ22_13,522.5757
2019-03,occ22_10,occ22_14,3372.5631
2019-03,occ22_10,occ22_15,3044.9183
2019-03,occ22_10,occ22_16,33374.8045
2019-03,occ22_10,occ22_17,49008.061
2019-03,occ22_10,occ22_20,484.9904
2019-03,occ22_10,occ22_21,11039.0178
2019-03,occ22_10,occ22_22,12649.010699999999
2019-03,occ22_10,unemployed,12547.2806
2019-03,occ22_11,nilf,100224.9632
2019-03,occ22_11,occ22_01,2728.1239
2019-03,occ22_11,occ22_03,6036.1855000000005
2019-03,occ22_11,occ22_06,5024.6696
2019-03,occ22_11,occ22_08,978.9146
2019-03,occ22_11,occ22_09,6431.221799999999
2019-03,occ22_11,occ22_10,52053.2697
2019-03,occ22_11,occ22_11,2266930.7711
2019-03,occ22_11,occ22_12,6421.7112
2019-03,occ22_11,occ22_13,11329.3895
2019-03,occ22_11,occ22_14,4572.7672
2019-03,occ22_11,occ22_15,18849.065000000002
2019-03,occ22_11,occ22_17,28041.9894
2019-03,occ22_11,occ22_19,5283.4384
2019-03,occ22_11,occ22_21,565.5703
2019-03,occ22_11,occ22_22,7561.469
2019-03,occ22_11,unemployed,24138.613599999997
2019-03,occ22_12,nilf,25281.9375
2019-03,occ22_12,occ22_01,12590.694
2019-03,occ22_12,occ22_03,2280.2732
2019-03,occ22_12,occ22_06,4344.102
2019-03,occ22_12,occ22_09,3521.6760000000004
2019-03,occ22_12,occ22_12,1890880.2505
2019-03,occ22_12,occ22_13,3140.3165
2019-03,occ22_12,occ22_14,9090.3027
2019-03,occ22_12,occ22_16,3606.1031
2019-03,occ22_12,occ22_17,13406.1417
2019-03,occ22_12,occ22_18,4630.7825
2019-03,occ22_12,occ22_20,6196.5645
2019-03,occ22_12,occ22_21,6473.9648
2019-03,occ22_12,occ22_22,9586.3461
2019-03,occ22_12,unemployed,10432.7034
2019-03,occ22_13,nilf,224919.8549
2019-03,occ22_13,occ22_01,43138.5869
2019-03,occ22_13,occ22_02,2780.8012
2019-03,occ22_13,occ22_03,10475.0926
2019-03,occ22_13,occ22_04,777.1455
2019-03,occ22_13,occ22_08,8386.8681
2019-03,occ22_13,occ22_09,7479.0069
2019-03,occ22_13,occ22_10,10909.6273
2019-03,occ22_13,occ22_11,13482.2989
2019-03,occ22_13,occ22_12,1402.6663
2019-03,occ22_13,occ22_13,5144760.5073
2019-03,occ22_13,occ22_14,39398.6766
2019-03,occ22_13,occ22_15,9645.617699999999
2019-03,occ22_13,occ22_16,28536.4399
2019-03,occ22_13,occ22_17,39623.6717
2019-03,occ22_13,occ22_19,21792.3492
2019-03,occ22_13,occ22_20,4761.7897
2019-03,occ22_13,occ22_21,6257.1993
2019-03,occ22_13,occ22_22,30588.8259
2019-03,occ22_13,unemployed,60919.74
2019-03,occ22_14,nilf,154766.6888
2019-03,occ22_14,occ22_01,18193.4454
2019-03,occ22_14,occ22_02,3437.7621
2019-03,occ22_14,occ22_10,7946.901400000001
2019-03,occ22_14,occ22_12,3495.937
2019-03,occ22_14,occ22_13,11076.8429
2019-03,occ22_14,occ22_14,3567131.5967
2019-03,occ22_14,occ22_15,43283.2767
2019-03,occ22_14,occ22_16,4180.5491
2019-03,occ22_14,occ22_17,34293.6327
2019-03,occ22_14,occ22_18,5175.8964
2019-03,occ22_14,occ22_19,11320.923999999999
2019-03,occ22_14,occ22_20,12298.2763
2019-03,occ22_14,occ22_21,14989.429499999998
2019-03,occ22_14,occ22_22,12481.8452
2019-03,occ22_14,unemployed,21851.2292
2019-03,occ22_15,nilf,248642.9109
2019-03,occ22_15,occ22_01,6581.9343
2019-03,occ22_15,occ22_02,6390.564200000001
2019-03,occ22_15,occ22_04,3701.5307
2019-03,occ22_15,occ22_06,3511.8521
2019-03,occ22_15,occ22_08,3118.6298
2019-03,occ22_15,occ22_09,3035.8219
2019-03,occ22_15,occ22_10,23057.2375
2019-03,occ22_15,occ22_11,29933.199099999998
2019-03,occ22_15,occ22_13,22901.7894
2019-03,occ22_15,occ22_14,4956.3657
2019-03,occ22_15,occ22_15,3722125.9723
2019-03,occ22_15,occ22_16,16284.938300000002
2019-03,occ22_15,occ22_17,26685.8604
2019-03,occ22_15,occ22_18,7199.6484
2019-03,occ22_15,occ22_20,2767.5512
2019-03,occ22_15,occ22_21,11094.1064
2019-03,occ22_15,occ22_22,24365.6087
2019-03,occ22_15,unemployed,33421.6753
2019-03,occ22_16,nilf,397365.7792
2019-03,occ22_16,occ22_01,102886.0657
2019-03,occ22_16,occ22_02,47905.8447
2019-03,occ22_16,occ22_03,18107.9294
2019-03,occ22_16,occ22_04,10004.1851
2019-03,occ22_16,occ22_05,380.241
2019-03,occ22_16,occ22_06,3717.9208
2019-03,occ22_16,occ22_07,5908.403899999999
2019-03,occ22_16,occ22_08,20447.2542
2019-03,occ22_16,occ22_09,11549.0213
2019-03,occ22_16,occ22_10,28986.7942
2019-03,occ22_16,occ22_11,13353.0216
2019-03,occ22_16,occ22_12,4788.3414
2019-03,occ22_16,occ22_13,53880.6176
2019-03,occ22_16,occ22_14,22169.1068
2019-03,occ22_16,occ22_15,21872.4709
2019-03,occ22_16,occ22_16,9724315.4232
2019-03,occ22_16,occ22_17,106288.8752
